Case ID,Activity,Resource,Complete Timestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition
175075,W_Completeren aanvraag\\START,11180,2011/10/06 19:25:56.854,32000,W_Completeren aanvraag,START
175144,A_DECLINED\\COMPLETE,112,2011/10/06 19:26:25.901,5000,A_DECLINED,COMPLETE
174896,A_ACCEPTED\\COMPLETE,11200,2011/10/06 19:27:50.117,40000,A_ACCEPTED,COMPLETE
175147,A_SUBMITTED\\COMPLETE,112,2011/10/06 19:29:14.525,10000,A_SUBMITTED,COMPLETE
175147,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 19:29:14.630,10000,A_PARTLYSUBMITTED,COMPLETE
175147,A_PREACCEPTED\\COMPLETE,112,2011/10/06 19:29:50.645,10000,A_PREACCEPTED,COMPLETE
175147,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 19:29:51.017,10000,W_Completeren aanvraag,SCHEDULE
175147,W_Completeren aanvraag\\START,11119,2011/10/06 19:30:12.138,10000,W_Completeren aanvraag,START
175150,A_SUBMITTED\\COMPLETE,112,2011/10/06 19:30:44.655,4000,A_SUBMITTED,COMPLETE
175150,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 19:30:44.771,4000,A_PARTLYSUBMITTED,COMPLETE
175150,W_Afhandelen leads\\SCHEDULE,112,2011/10/06 19:30:54.515,4000,W_Afhandelen leads,SCHEDULE
175150,W_Afhandelen leads\\START,10913,2011/10/06 19:31:46.170,4000,W_Afhandelen leads,START
175150,A_DECLINED\\COMPLETE,10913,2011/10/06 19:32:46.526,4000,A_DECLINED,COMPLETE
175150,W_Afhandelen leads\\COMPLETE,10913,2011/10/06 19:32:50.069,4000,W_Afhandelen leads,COMPLETE
175147,A_ACCEPTED\\COMPLETE,11119,2011/10/06 19:35:00.947,10000,A_ACCEPTED,COMPLETE
175147,A_FINALIZED\\COMPLETE,11119,2011/10/06 19:36:09.689,10000,A_FINALIZED,COMPLETE
175147,O_SELECTED\\COMPLETE,11119,2011/10/06 19:36:09.689,10000,O_SELECTED,COMPLETE
174896,O_SELECTED\\COMPLETE,11200,2011/10/06 19:36:52.618,40000,O_SELECTED,COMPLETE
174896,A_FINALIZED\\COMPLETE,11200,2011/10/06 19:36:52.618,40000,A_FINALIZED,COMPLETE
175147,O_CREATED\\COMPLETE,11119,2011/10/06 19:36:57.851,10000,O_CREATED,COMPLETE
175147,O_SENT\\COMPLETE,11119,2011/10/06 19:36:57.892,10000,O_SENT,COMPLETE
175147,W_Nabellen offertes\\SCHEDULE,11119,2011/10/06 19:36:58.059,10000,W_Nabellen offertes,SCHEDULE
174896,O_CREATED\\COMPLETE,11200,2011/10/06 19:36:58.098,40000,O_CREATED,COMPLETE
174896,O_SENT\\COMPLETE,11200,2011/10/06 19:36:58.131,40000,O_SENT,COMPLETE
174896,W_Nabellen offertes\\SCHEDULE,,2011/10/06 19:36:59.071,40000,W_Nabellen offertes,SCHEDULE
175147,W_Completeren aanvraag\\COMPLETE,11119,2011/10/06 19:37:00.248,10000,W_Completeren aanvraag,COMPLETE
174896,W_Completeren aanvraag\\COMPLETE,,2011/10/06 19:37:00.651,40000,W_Completeren aanvraag,COMPLETE
175111,W_Completeren aanvraag\\START,,2011/10/06 19:38:41.423,50000,W_Completeren aanvraag,START
175153,A_SUBMITTED\\COMPLETE,112,2011/10/06 19:39:51.582,6000,A_SUBMITTED,COMPLETE
175153,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 19:39:51.745,6000,A_PARTLYSUBMITTED,COMPLETE
175153,A_PREACCEPTED\\COMPLETE,112,2011/10/06 19:40:26.476,6000,A_PREACCEPTED,COMPLETE
175153,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 19:40:26.872,6000,W_Completeren aanvraag,SCHEDULE
175075,A_DECLINED\\COMPLETE,11180,2011/10/06 19:40:54.694,32000,A_DECLINED,COMPLETE
175075,W_Completeren aanvraag\\COMPLETE,11180,2011/10/06 19:40:58.234,32000,W_Completeren aanvraag,COMPLETE
175156,A_SUBMITTED\\COMPLETE,112,2011/10/06 19:41:49.235,5000,A_SUBMITTED,COMPLETE
175156,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 19:41:49.342,5000,A_PARTLYSUBMITTED,COMPLETE
175156,W_Afhandelen leads\\SCHEDULE,112,2011/10/06 19:42:00.566,5000,W_Afhandelen leads,SCHEDULE
175159,A_SUBMITTED\\COMPLETE,112,2011/10/06 19:42:23.830,3000,A_SUBMITTED,COMPLETE
175159,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 19:42:24.013,3000,A_PARTLYSUBMITTED,COMPLETE
175159,W_Afhandelen leads\\SCHEDULE,112,2011/10/06 19:43:08.890,3000,W_Afhandelen leads,SCHEDULE
174099,W_Nabellen offertes\\START,10909,2011/10/06 19:49:19.722,15000,W_Nabellen offertes,START
174099,W_Nabellen offertes\\COMPLETE,10909,2011/10/06 19:51:56.055,15000,W_Nabellen offertes,COMPLETE
174099,W_Nabellen offertes\\START,10909,2011/10/06 19:52:34.474,15000,W_Nabellen offertes,START
174099,O_CANCELLED\\COMPLETE,10909,2011/10/06 19:56:11.612,15000,O_CANCELLED,COMPLETE
174099,O_SELECTED\\COMPLETE,10909,2011/10/06 19:56:11.612,15000,O_SELECTED,COMPLETE
174099,O_CREATED\\COMPLETE,10909,2011/10/06 19:56:15.205,15000,O_CREATED,COMPLETE
174099,O_SENT\\COMPLETE,10909,2011/10/06 19:56:15.228,15000,O_SENT,COMPLETE
174099,W_Nabellen offertes\\SCHEDULE,10909,2011/10/06 19:56:15.349,15000,W_Nabellen offertes,SCHEDULE
174099,W_Nabellen offertes\\COMPLETE,10909,2011/10/06 19:56:16.582,15000,W_Nabellen offertes,COMPLETE
174099,W_Nabellen offertes\\START,10909,2011/10/06 19:56:22.745,15000,W_Nabellen offertes,START
175111,A_DECLINED\\COMPLETE,11200,2011/10/06 20:02:58.124,50000,A_DECLINED,COMPLETE
175111,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:03:01.653,50000,W_Completeren aanvraag,COMPLETE
174030,W_Completeren aanvraag\\START,,2011/10/06 20:03:38.747,25000,W_Completeren aanvraag,START
175162,A_SUBMITTED\\COMPLETE,112,2011/10/06 20:04:34.327,5000,A_SUBMITTED,COMPLETE
175162,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 20:04:34.510,5000,A_PARTLYSUBMITTED,COMPLETE
175162,A_PREACCEPTED\\COMPLETE,112,2011/10/06 20:05:19.536,5000,A_PREACCEPTED,COMPLETE
175162,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 20:05:19.923,5000,W_Completeren aanvraag,SCHEDULE
174099,W_Nabellen offertes\\COMPLETE,10909,2011/10/06 20:05:54.090,15000,W_Nabellen offertes,COMPLETE
174764,W_Completeren aanvraag\\START,10909,2011/10/06 20:06:38.823,8000,W_Completeren aanvraag,START
174764,A_ACCEPTED\\COMPLETE,10909,2011/10/06 20:09:18.563,8000,A_ACCEPTED,COMPLETE
174030,A_ACCEPTED\\COMPLETE,11200,2011/10/06 20:11:02.527,25000,A_ACCEPTED,COMPLETE
174764,O_SELECTED\\COMPLETE,10909,2011/10/06 20:12:01.143,8000,O_SELECTED,COMPLETE
174764,A_FINALIZED\\COMPLETE,10909,2011/10/06 20:12:01.143,8000,A_FINALIZED,COMPLETE
174764,O_CREATED\\COMPLETE,10909,2011/10/06 20:12:02.588,8000,O_CREATED,COMPLETE
174764,O_SENT\\COMPLETE,10909,2011/10/06 20:12:02.616,8000,O_SENT,COMPLETE
174764,W_Nabellen offertes\\SCHEDULE,10909,2011/10/06 20:12:02.713,8000,W_Nabellen offertes,SCHEDULE
174764,W_Completeren aanvraag\\COMPLETE,10909,2011/10/06 20:12:04.708,8000,W_Completeren aanvraag,COMPLETE
174030,O_SELECTED\\COMPLETE,11200,2011/10/06 20:13:47.903,25000,O_SELECTED,COMPLETE
174030,A_FINALIZED\\COMPLETE,11200,2011/10/06 20:13:47.903,25000,A_FINALIZED,COMPLETE
174030,O_CREATED\\COMPLETE,11200,2011/10/06 20:13:48.917,25000,O_CREATED,COMPLETE
174030,O_SENT\\COMPLETE,11200,2011/10/06 20:13:48.945,25000,O_SENT,COMPLETE
174030,W_Nabellen offertes\\SCHEDULE,,2011/10/06 20:13:49.051,25000,W_Nabellen offertes,SCHEDULE
174030,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:13:51.033,25000,W_Completeren aanvraag,COMPLETE
175141,W_Completeren aanvraag\\START,,2011/10/06 20:14:27.962,7000,W_Completeren aanvraag,START
175165,A_SUBMITTED\\COMPLETE,112,2011/10/06 20:15:29.238,10000,A_SUBMITTED,COMPLETE
175165,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 20:15:29.339,10000,A_PARTLYSUBMITTED,COMPLETE
175165,A_DECLINED\\COMPLETE,112,2011/10/06 20:16:05.854,10000,A_DECLINED,COMPLETE
175141,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:16:13.876,7000,W_Completeren aanvraag,COMPLETE
175153,W_Completeren aanvraag\\START,,2011/10/06 20:16:19.816,6000,W_Completeren aanvraag,START
175153,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:17:40.548,6000,W_Completeren aanvraag,COMPLETE
175153,W_Completeren aanvraag\\START,,2011/10/06 20:17:49.684,6000,W_Completeren aanvraag,START
175168,A_SUBMITTED\\COMPLETE,112,2011/10/06 20:17:58.636,8000,A_SUBMITTED,COMPLETE
175168,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 20:17:58.796,8000,A_PARTLYSUBMITTED,COMPLETE
175153,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:17:59.188,6000,W_Completeren aanvraag,COMPLETE
175168,W_Afhandelen leads\\SCHEDULE,112,2011/10/06 20:18:10.036,8000,W_Afhandelen leads,SCHEDULE
174650,W_Completeren aanvraag\\START,,2011/10/06 20:18:14.866,7500,W_Completeren aanvraag,START
175156,W_Afhandelen leads\\START,10913,2011/10/06 20:21:09.028,5000,W_Afhandelen leads,START
175159,W_Afhandelen leads\\START,10913,2011/10/06 20:23:33.628,3000,W_Afhandelen leads,START
175159,A_DECLINED\\COMPLETE,10913,2011/10/06 20:23:55.196,3000,A_DECLINED,COMPLETE
175159,W_Afhandelen leads\\COMPLETE,10913,2011/10/06 20:23:58.209,3000,W_Afhandelen leads,COMPLETE
174932,W_Completeren aanvraag\\START,10913,2011/10/06 20:24:14.279,49000,W_Completeren aanvraag,START
174650,A_ACCEPTED\\COMPLETE,11200,2011/10/06 20:24:31.868,7500,A_ACCEPTED,COMPLETE
175171,A_SUBMITTED\\COMPLETE,112,2011/10/06 20:26:11.246,5000,A_SUBMITTED,COMPLETE
175171,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 20:26:11.470,5000,A_PARTLYSUBMITTED,COMPLETE
174650,A_FINALIZED\\COMPLETE,11200,2011/10/06 20:26:44.534,7500,A_FINALIZED,COMPLETE
174650,O_SELECTED\\COMPLETE,11200,2011/10/06 20:26:44.534,7500,O_SELECTED,COMPLETE
174650,O_CREATED\\COMPLETE,11200,2011/10/06 20:26:46.161,7500,O_CREATED,COMPLETE
174650,O_SENT\\COMPLETE,11200,2011/10/06 20:26:46.214,7500,O_SENT,COMPLETE
174650,W_Nabellen offertes\\SCHEDULE,,2011/10/06 20:26:46.319,7500,W_Nabellen offertes,SCHEDULE
174650,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:26:48.030,7500,W_Completeren aanvraag,COMPLETE
175171,A_PREACCEPTED\\COMPLETE,112,2011/10/06 20:26:51.929,5000,A_PREACCEPTED,COMPLETE
175171,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 20:26:52.370,5000,W_Completeren aanvraag,SCHEDULE
174650,W_Nabellen offertes\\START,,2011/10/06 20:27:00.229,7500,W_Nabellen offertes,START
174650,O_CANCELLED\\COMPLETE,11200,2011/10/06 20:27:37.365,7500,O_CANCELLED,COMPLETE
174650,O_SELECTED\\COMPLETE,11200,2011/10/06 20:27:37.365,7500,O_SELECTED,COMPLETE
174650,O_CREATED\\COMPLETE,11200,2011/10/06 20:27:38.674,7500,O_CREATED,COMPLETE
174650,O_SENT\\COMPLETE,11200,2011/10/06 20:27:38.727,7500,O_SENT,COMPLETE
174650,W_Nabellen offertes\\SCHEDULE,,2011/10/06 20:27:38.829,7500,W_Nabellen offertes,SCHEDULE
174650,W_Nabellen offertes\\COMPLETE,,2011/10/06 20:27:40.680,7500,W_Nabellen offertes,COMPLETE
174650,W_Nabellen offertes\\START,,2011/10/06 20:28:05.426,7500,W_Nabellen offertes,START
174650,W_Nabellen offertes\\COMPLETE,,2011/10/06 20:29:01.665,7500,W_Nabellen offertes,COMPLETE
175162,W_Completeren aanvraag\\START,,2011/10/06 20:30:21.141,5000,W_Completeren aanvraag,START
174932,A_DECLINED\\COMPLETE,10913,2011/10/06 20:32:02.663,49000,A_DECLINED,COMPLETE
174932,W_Completeren aanvraag\\COMPLETE,10913,2011/10/06 20:32:06.641,49000,W_Completeren aanvraag,COMPLETE
175162,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:33:44.452,5000,W_Completeren aanvraag,COMPLETE
175171,W_Completeren aanvraag\\START,,2011/10/06 20:33:48.787,5000,W_Completeren aanvraag,START
175171,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:36:40.672,5000,W_Completeren aanvraag,COMPLETE
175171,W_Completeren aanvraag\\START,,2011/10/06 20:36:46.122,5000,W_Completeren aanvraag,START
175171,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:37:29.742,5000,W_Completeren aanvraag,COMPLETE
175141,W_Completeren aanvraag\\START,,2011/10/06 20:38:43.019,7000,W_Completeren aanvraag,START
173937,W_Completeren aanvraag\\START,10913,2011/10/06 20:41:39.995,6000,W_Completeren aanvraag,START
174147,W_Completeren aanvraag\\START,10909,2011/10/06 20:41:43.721,12500,W_Completeren aanvraag,START
174147,W_Completeren aanvraag\\COMPLETE,10909,2011/10/06 20:41:49.748,12500,W_Completeren aanvraag,COMPLETE
175141,A_ACCEPTED\\COMPLETE,11200,2011/10/06 20:43:31.628,7000,A_ACCEPTED,COMPLETE
174090,W_Completeren aanvraag\\START,11180,2011/10/06 20:44:50.831,20000,W_Completeren aanvraag,START
173937,W_Completeren aanvraag\\COMPLETE,10913,2011/10/06 20:44:54.071,6000,W_Completeren aanvraag,COMPLETE
175153,W_Completeren aanvraag\\START,10913,2011/10/06 20:45:41.059,6000,W_Completeren aanvraag,START
174090,W_Completeren aanvraag\\COMPLETE,11180,2011/10/06 20:45:52.575,20000,W_Completeren aanvraag,COMPLETE
174683,W_Completeren aanvraag\\START,11180,2011/10/06 20:45:56.030,5000,W_Completeren aanvraag,START
175174,A_SUBMITTED\\COMPLETE,112,2011/10/06 20:46:32.580,12000,A_SUBMITTED,COMPLETE
175174,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 20:46:32.775,12000,A_PARTLYSUBMITTED,COMPLETE
174683,W_Completeren aanvraag\\COMPLETE,11180,2011/10/06 20:46:51.736,5000,W_Completeren aanvraag,COMPLETE
174457,W_Completeren aanvraag\\START,11180,2011/10/06 20:46:55.811,2500,W_Completeren aanvraag,START
175174,W_Afhandelen leads\\SCHEDULE,112,2011/10/06 20:47:06.278,12000,W_Afhandelen leads,SCHEDULE
174457,W_Completeren aanvraag\\COMPLETE,11180,2011/10/06 20:47:24.717,2500,W_Completeren aanvraag,COMPLETE
174039,W_Completeren aanvraag\\START,11180,2011/10/06 20:47:35.945,26000,W_Completeren aanvraag,START
174039,W_Completeren aanvraag\\COMPLETE,11180,2011/10/06 20:48:48.148,26000,W_Completeren aanvraag,COMPLETE
174177,W_Completeren aanvraag\\START,11180,2011/10/06 20:49:30.254,5000,W_Completeren aanvraag,START
174177,W_Completeren aanvraag\\COMPLETE,11180,2011/10/06 20:50:00.729,5000,W_Completeren aanvraag,COMPLETE
173766,W_Completeren aanvraag\\START,11180,2011/10/06 20:50:04.321,2000,W_Completeren aanvraag,START
175153,A_ACCEPTED\\COMPLETE,10913,2011/10/06 20:51:01.317,6000,A_ACCEPTED,COMPLETE
175141,O_SELECTED\\COMPLETE,11200,2011/10/06 20:52:08.443,7000,O_SELECTED,COMPLETE
175141,A_FINALIZED\\COMPLETE,11200,2011/10/06 20:52:08.443,7000,A_FINALIZED,COMPLETE
175153,O_SELECTED\\COMPLETE,10913,2011/10/06 20:52:10.555,6000,O_SELECTED,COMPLETE
175153,A_FINALIZED\\COMPLETE,10913,2011/10/06 20:52:10.555,6000,A_FINALIZED,COMPLETE
173766,A_CANCELLED\\COMPLETE,11180,2011/10/06 20:52:10.659,2000,A_CANCELLED,COMPLETE
173766,W_Completeren aanvraag\\COMPLETE,11180,2011/10/06 20:52:12.238,2000,W_Completeren aanvraag,COMPLETE
174249,W_Completeren aanvraag\\START,11180,2011/10/06 20:52:18.876,31500,W_Completeren aanvraag,START
175141,O_CREATED\\COMPLETE,11200,2011/10/06 20:52:55.902,7000,O_CREATED,COMPLETE
175153,O_CREATED\\COMPLETE,10913,2011/10/06 20:52:55.904,6000,O_CREATED,COMPLETE
175153,O_SENT\\COMPLETE,10913,2011/10/06 20:52:55.938,6000,O_SENT,COMPLETE
175141,O_SENT\\COMPLETE,11200,2011/10/06 20:52:55.941,7000,O_SENT,COMPLETE
175153,W_Nabellen offertes\\SCHEDULE,10913,2011/10/06 20:52:56.059,6000,W_Nabellen offertes,SCHEDULE
175141,W_Nabellen offertes\\SCHEDULE,,2011/10/06 20:52:56.066,7000,W_Nabellen offertes,SCHEDULE
175141,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:52:58.650,7000,W_Completeren aanvraag,COMPLETE
175153,W_Completeren aanvraag\\COMPLETE,10913,2011/10/06 20:52:58.650,6000,W_Completeren aanvraag,COMPLETE
174249,W_Completeren aanvraag\\COMPLETE,11180,2011/10/06 20:53:09.000,31500,W_Completeren aanvraag,COMPLETE
173742,W_Completeren aanvraag\\START,11180,2011/10/06 20:53:12.515,6000,W_Completeren aanvraag,START
174767,W_Completeren aanvraag\\START,,2011/10/06 20:53:20.353,26000,W_Completeren aanvraag,START
174090,W_Completeren aanvraag\\START,10913,2011/10/06 20:53:22.932,20000,W_Completeren aanvraag,START
173742,W_Completeren aanvraag\\COMPLETE,11180,2011/10/06 20:54:12.674,6000,W_Completeren aanvraag,COMPLETE
174090,W_Completeren aanvraag\\COMPLETE,10913,2011/10/06 20:54:48.686,20000,W_Completeren aanvraag,COMPLETE
174767,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:55:10.221,26000,W_Completeren aanvraag,COMPLETE
174147,W_Completeren aanvraag\\START,,2011/10/06 20:55:14.539,12500,W_Completeren aanvraag,START
175168,W_Afhandelen leads\\START,10913,2011/10/06 20:56:05.012,8000,W_Afhandelen leads,START
174147,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:56:51.594,12500,W_Completeren aanvraag,COMPLETE
174710,W_Completeren aanvraag\\START,,2011/10/06 20:56:55.054,15000,W_Completeren aanvraag,START
175168,A_DECLINED\\COMPLETE,10913,2011/10/06 20:57:13.634,8000,A_DECLINED,COMPLETE
175168,W_Afhandelen leads\\COMPLETE,10913,2011/10/06 20:57:17.261,8000,W_Afhandelen leads,COMPLETE
175174,W_Afhandelen leads\\START,10913,2011/10/06 20:57:19.279,12000,W_Afhandelen leads,START
174710,W_Completeren aanvraag\\COMPLETE,,2011/10/06 20:58:06.455,15000,W_Completeren aanvraag,COMPLETE
175174,A_PREACCEPTED\\COMPLETE,10913,2011/10/06 20:58:15.065,12000,A_PREACCEPTED,COMPLETE
175174,W_Completeren aanvraag\\SCHEDULE,10913,2011/10/06 20:58:15.123,12000,W_Completeren aanvraag,SCHEDULE
175174,W_Afhandelen leads\\COMPLETE,10913,2011/10/06 20:58:15.991,12000,W_Afhandelen leads,COMPLETE
175177,A_SUBMITTED\\COMPLETE,112,2011/10/06 21:00:22.007,7300,A_SUBMITTED,COMPLETE
175177,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 21:00:22.247,7300,A_PARTLYSUBMITTED,COMPLETE
175177,W_Afhandelen leads\\SCHEDULE,112,2011/10/06 21:00:34.482,7300,W_Afhandelen leads,SCHEDULE
175180,A_SUBMITTED\\COMPLETE,112,2011/10/06 21:08:33.502,5000,A_SUBMITTED,COMPLETE
175180,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 21:08:33.667,5000,A_PARTLYSUBMITTED,COMPLETE
175180,A_PREACCEPTED\\COMPLETE,112,2011/10/06 21:09:19.581,5000,A_PREACCEPTED,COMPLETE
175180,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 21:09:19.958,5000,W_Completeren aanvraag,SCHEDULE
175183,A_SUBMITTED\\COMPLETE,112,2011/10/06 21:21:14.228,8000,A_SUBMITTED,COMPLETE
175183,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 21:21:14.351,8000,A_PARTLYSUBMITTED,COMPLETE
175186,A_SUBMITTED\\COMPLETE,112,2011/10/06 21:21:20.126,5000,A_SUBMITTED,COMPLETE
175186,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 21:21:20.472,5000,A_PARTLYSUBMITTED,COMPLETE
175183,A_PREACCEPTED\\COMPLETE,112,2011/10/06 21:21:49.977,8000,A_PREACCEPTED,COMPLETE
175183,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 21:21:50.666,8000,W_Completeren aanvraag,SCHEDULE
175186,W_Afhandelen leads\\SCHEDULE,112,2011/10/06 21:21:59.636,5000,W_Afhandelen leads,SCHEDULE
175189,A_SUBMITTED\\COMPLETE,112,2011/10/06 21:26:11.896,32000,A_SUBMITTED,COMPLETE
175189,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 21:26:11.977,32000,A_PARTLYSUBMITTED,COMPLETE
175189,W_Afhandelen leads\\SCHEDULE,112,2011/10/06 21:26:21.122,32000,W_Afhandelen leads,SCHEDULE
175192,A_SUBMITTED\\COMPLETE,112,2011/10/06 21:35:46.280,25000,A_SUBMITTED,COMPLETE
175192,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 21:35:46.499,25000,A_PARTLYSUBMITTED,COMPLETE
175192,A_PREACCEPTED\\COMPLETE,112,2011/10/06 21:36:29.991,25000,A_PREACCEPTED,COMPLETE
175192,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 21:36:30.375,25000,W_Completeren aanvraag,SCHEDULE
175195,A_SUBMITTED\\COMPLETE,112,2011/10/06 21:40:47.368,28000,A_SUBMITTED,COMPLETE
175195,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 21:40:47.571,28000,A_PARTLYSUBMITTED,COMPLETE
175195,A_PREACCEPTED\\COMPLETE,112,2011/10/06 21:41:18.877,28000,A_PREACCEPTED,COMPLETE
175195,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 21:41:19.242,28000,W_Completeren aanvraag,SCHEDULE
175198,A_SUBMITTED\\COMPLETE,112,2011/10/06 21:43:52.908,10000,A_SUBMITTED,COMPLETE
175198,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 21:43:53.075,10000,A_PARTLYSUBMITTED,COMPLETE
175198,A_PREACCEPTED\\COMPLETE,112,2011/10/06 21:44:24.912,10000,A_PREACCEPTED,COMPLETE
175198,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 21:44:25.213,10000,W_Completeren aanvraag,SCHEDULE
175201,A_SUBMITTED\\COMPLETE,112,2011/10/06 22:11:32.250,7500,A_SUBMITTED,COMPLETE
175201,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 22:11:32.488,7500,A_PARTLYSUBMITTED,COMPLETE
175201,W_Afhandelen leads\\SCHEDULE,112,2011/10/06 22:12:17.924,7500,W_Afhandelen leads,SCHEDULE
175204,A_SUBMITTED\\COMPLETE,112,2011/10/06 22:48:32.872,15750,A_SUBMITTED,COMPLETE
175204,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 22:48:33.085,15750,A_PARTLYSUBMITTED,COMPLETE
175204,A_PREACCEPTED\\COMPLETE,112,2011/10/06 22:49:38.176,15750,A_PREACCEPTED,COMPLETE
175204,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 22:49:38.517,15750,W_Completeren aanvraag,SCHEDULE
175219,A_SUBMITTED\\COMPLETE,112,2011/10/06 23:02:27.440,12000,A_SUBMITTED,COMPLETE
175219,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 23:02:29.345,12000,A_PARTLYSUBMITTED,COMPLETE
175219,A_PREACCEPTED\\COMPLETE,112,2011/10/06 23:03:04.988,12000,A_PREACCEPTED,COMPLETE
175219,W_Completeren aanvraag\\SCHEDULE,112,2011/10/06 23:03:05.988,12000,W_Completeren aanvraag,SCHEDULE
175222,A_SUBMITTED\\COMPLETE,112,2011/10/06 23:17:33.016,2000,A_SUBMITTED,COMPLETE
175222,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/06 23:17:33.183,2000,A_PARTLYSUBMITTED,COMPLETE
175222,A_DECLINED\\COMPLETE,112,2011/10/06 23:18:11.675,2000,A_DECLINED,COMPLETE
175225,A_SUBMITTED\\COMPLETE,112,2011/10/07 00:20:41.816,19000,A_SUBMITTED,COMPLETE
175225,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/07 00:20:42.323,19000,A_PARTLYSUBMITTED,COMPLETE
175225,W_Afhandelen leads\\SCHEDULE,112,2011/10/07 00:21:40.972,19000,W_Afhandelen leads,SCHEDULE
175228,A_SUBMITTED\\COMPLETE,112,2011/10/07 00:47:38.392,5000,A_SUBMITTED,COMPLETE
175228,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/07 00:47:39.228,5000,A_PARTLYSUBMITTED,COMPLETE
175228,W_Afhandelen leads\\SCHEDULE,112,2011/10/07 00:47:54.995,5000,W_Afhandelen leads,SCHEDULE
175231,A_SUBMITTED\\COMPLETE,112,2011/10/07 01:18:13.205,22000,A_SUBMITTED,COMPLETE
175231,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/07 01:18:13.392,22000,A_PARTLYSUBMITTED,COMPLETE
175231,A_PREACCEPTED\\COMPLETE,112,2011/10/07 01:18:52.784,22000,A_PREACCEPTED,COMPLETE
175231,W_Completeren aanvraag\\SCHEDULE,112,2011/10/07 01:18:53.267,22000,W_Completeren aanvraag,SCHEDULE
175234,A_SUBMITTED\\COMPLETE,112,2011/10/07 04:49:08.685,11280,A_SUBMITTED,COMPLETE
175234,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/07 04:49:12.980,11280,A_PARTLYSUBMITTED,COMPLETE
175234,A_PREACCEPTED\\COMPLETE,112,2011/10/07 04:50:14.005,11280,A_PREACCEPTED,COMPLETE
175234,W_Completeren aanvraag\\SCHEDULE,112,2011/10/07 04:50:15.825,11280,W_Completeren aanvraag,SCHEDULE
175156,W_Afhandelen leads\\COMPLETE,10913,2011/10/07 06:15:05.849,5000,W_Afhandelen leads,COMPLETE
175114,W_Nabellen offertes\\COMPLETE,10982,2011/10/07 06:15:05.984,16000,W_Nabellen offertes,COMPLETE
175239,A_SUBMITTED\\COMPLETE,112,2011/10/07 07:12:29.229,50000,A_SUBMITTED,COMPLETE
175239,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/07 07:12:39.686,50000,A_PARTLYSUBMITTED,COMPLETE
175239,A_PREACCEPTED\\COMPLETE,112,2011/10/07 07:13:25.450,50000,A_PREACCEPTED,COMPLETE
